chart_week,year,month,day,current_week,title,performer,last_week,peak_pos,wks_on_chart
1975-10-04,1975,October,04,78,Party Music,Pat Lundi,78,78,5
1975-10-04,1975,October,04,88,Nothin' Heavy,David Bellamy,93,88,3
1975-10-04,1975,October,04,92,We Been Singin' Songs,Baron Stewart,97,92,5
1975-10-04,1975,October,04,93,Dear Prudence,Katfish,96,93,2
1975-10-04,1975,October,04,95,Only You Can,Fox,53,53,7
1975-10-04,1975,October,04,98,Let's Live Together,The Road Apples,98,98,2
1975-10-11,1975,October,11,39,There Goes Another Love Song,The Outlaws,43,39,6
1975-10-11,1975,October,11,51,Eighteen With A Bullet,Pete Wingfield,61,51,8
1975-10-11,1975,October,11,72,A Friend Of Mine Is Going Blind,John Dawson Read,77,72,4
1975-10-11,1975,October,11,82,Dear Prudence,Katfish,93,82,3
1975-10-11,1975,October,11,83,Nothin' Heavy,David Bellamy,88,83,4
1975-10-11,1975,October,11,91,We Been Singin' Songs,Baron Stewart,92,91,6
1975-10-11,1975,October,11,92,Only You Can,Fox,95,53,8
1975-10-11,1975,October,11,94,Let's Live Together,The Road Apples,98,94,3
1975-10-11,1975,October,11,98,Chinese Kung Fu,Banzaii,NA,98,1
1975-10-18,1975,October,18,35,There Goes Another Love Song,The Outlaws,39,35,7
1975-10-18,1975,October,18,41,Eighteen With A Bullet,Pete Wingfield,51,41,9
1975-10-18,1975,October,18,72,Dear Prudence,Katfish,82,72,4
1975-10-18,1975,October,18,79,Nothin' Heavy,David Bellamy,83,79,5
1975-10-18,1975,October,18,86,I'm On Fire,5000 Volts,NA,86,1
1975-10-18,1975,October,18,98,Hey There Little Firefly Part I,Firefly,NA,98,1
1975-10-18,1975,October,18,100,Machines,John Livigni,NA,100,1
1975-10-25,1975,October,25,34,There Goes Another Love Song,The Outlaws,35,34,8
1975-10-25,1975,October,25,36,Eighteen With A Bullet,Pete Wingfield,41,36,10
1975-10-25,1975,October,25,62,Dear Prudence,Katfish,72,62,5
1975-10-25,1975,October,25,75,I'm On Fire,5000 Volts,86,75,2
1975-10-25,1975,October,25,77,Nothin' Heavy,David Bellamy,79,77,6
1975-10-25,1975,October,25,96,Hey There Little Firefly Part I,Firefly,98,96,2
1975-10-25,1975,October,25,98,Machines,John Livigni,100,98,2
1975-11-01,1975,November,01,32,Eighteen With A Bullet,Pete Wingfield,36,32,11
1975-11-01,1975,November,01,48,There Goes Another Love Song,The Outlaws,34,34,9
1975-11-01,1975,November,01,62,Dear Prudence,Katfish,62,62,6
1975-11-01,1975,November,01,64,I'm On Fire,5000 Volts,75,64,3
1975-11-01,1975,November,01,88,Machines,John Livigni,98,88,3
1975-11-01,1975,November,01,96,Hey There Little Firefly Part I,Firefly,96,96,3
1975-11-08,1975,November,08,26,Eighteen With A Bullet,Pete Wingfield,32,26,12
1975-11-08,1975,November,08,50,I'm On Fire,5000 Volts,64,50,4
1975-11-08,1975,November,08,51,There Goes Another Love Song,The Outlaws,48,34,10
1975-11-08,1975,November,08,88,Machines,John Livigni,88,88,4
1975-11-15,1975,November,15,23,Eighteen With A Bullet,Pete Wingfield,26,23,13
1975-11-15,1975,November,15,40,I'm On Fire,5000 Volts,50,40,5
1975-11-15,1975,November,15,83,Let's Live Together,The Road Apples,NA,83,4
1975-11-15,1975,November,15,84,Machines,John Livigni,88,84,5
1975-11-15,1975,November,15,86,Baby Face,The Wing And A Prayer Fife & Drum Corps.,NA,86,1
1975-11-15,1975,November,15,100,Hey There Little Firefly Part I,Firefly,NA,96,4
1975-11-22,1975,November,22,18,Eighteen With A Bullet,Pete Wingfield,23,18,14
1975-11-22,1975,November,22,32,I'm On Fire,5000 Volts,40,32,6
1975-11-22,1975,November,22,72,Let's Live Together,The Road Apples,83,72,5
1975-11-22,1975,November,22,76,Baby Face,The Wing And A Prayer Fife & Drum Corps.,86,76,2
1975-11-22,1975,November,22,83,Machines,John Livigni,84,83,6
1975-11-22,1975,November,22,89,Hey There Little Firefly Part I,Firefly,100,89,5
1975-11-22,1975,November,22,99,This Old Man,Purple Reign,NA,99,1
1975-11-29,1975,November,29,15,Eighteen With A Bullet,Pete Wingfield,18,15,15
1975-11-29,1975,November,29,28,I'm On Fire,5000 Volts,32,28,7
1975-11-29,1975,November,29,66,Baby Face,The Wing And A Prayer Fife & Drum Corps.,76,66,3
1975-11-29,1975,November,29,68,Let's Live Together,The Road Apples,72,68,6
1975-11-29,1975,November,29,79,Hey There Little Firefly Part I,Firefly,89,79,6
1975-11-29,1975,November,29,82,This Old Man,Purple Reign,99,82,2
1975-11-29,1975,November,29,94,Bye Bye Baby,U.S. 1,NA,94,1
1975-11-29,1975,November,29,99,Breakfast For Two,Country Joe McDonald,NA,99,1
1975-12-06,1975,December,06,15,Eighteen With A Bullet,Pete Wingfield,15,15,16
1975-12-06,1975,December,06,27,I'm On Fire,5000 Volts,28,27,8
1975-12-06,1975,December,06,53,Baby Face,The Wing And A Prayer Fife & Drum Corps.,66,53,4
1975-12-06,1975,December,06,64,Let's Live Together,The Road Apples,68,64,7
1975-12-06,1975,December,06,67,Hey There Little Firefly Part I,Firefly,79,67,7
1975-12-06,1975,December,06,71,This Old Man,Purple Reign,82,71,3
1975-12-06,1975,December,06,86,The Blind Man In The Bleachers,Kenny Starr,NA,86,1
1975-12-06,1975,December,06,91,Bye Bye Baby,U.S. 1,94,91,2
1975-12-06,1975,December,06,95,Breakfast For Two,Country Joe McDonald,99,95,2
1975-12-13,1975,December,13,19,Eighteen With A Bullet,Pete Wingfield,15,15,17
1975-12-13,1975,December,13,26,I'm On Fire,5000 Volts,27,26,9
1975-12-13,1975,December,13,43,Baby Face,The Wing And A Prayer Fife & Drum Corps.,53,43,5
1975-12-13,1975,December,13,54,Let's Live Together,The Road Apples,64,54,8
1975-12-13,1975,December,13,66,This Old Man,Purple Reign,71,66,4
1975-12-13,1975,December,13,67,Hey There Little Firefly Part I,Firefly,67,67,8
1975-12-13,1975,December,13,71,The Blind Man In The Bleachers,Kenny Starr,86,71,2
1975-12-13,1975,December,13,93,Breakfast For Two,Country Joe McDonald,95,93,3
1975-12-20,1975,December,20,38,Baby Face,The Wing And A Prayer Fife & Drum Corps.,43,38,6
1975-12-20,1975,December,20,41,Eighteen With A Bullet,Pete Wingfield,19,15,18
1975-12-20,1975,December,20,43,I'm On Fire,5000 Volts,26,26,10
1975-12-20,1975,December,20,44,Let's Live Together,The Road Apples,54,44,9
1975-12-20,1975,December,20,56,This Old Man,Purple Reign,66,56,5
1975-12-20,1975,December,20,61,The Blind Man In The Bleachers,Kenny Starr,71,61,3
1975-12-20,1975,December,20,72,Hey There Little Firefly Part I,Firefly,67,67,9
1975-12-20,1975,December,20,86,The Homecoming,Hagood Hardy,NA,86,1
1975-12-20,1975,December,20,93,Breakfast For Two,Country Joe McDonald,93,93,4
1975-12-20,1975,December,20,100,Don't Cry Joni,Conway Twitty with Joni Lee,NA,100,1
1975-12-27,1975,December,27,35,Baby Face,The Wing And A Prayer Fife & Drum Corps.,38,35,7
1975-12-27,1975,December,27,40,Let's Live Together,The Road Apples,44,40,10
1975-12-27,1975,December,27,48,This Old Man,Purple Reign,56,48,6
1975-12-27,1975,December,27,58,The Blind Man In The Bleachers,Kenny Starr,61,58,4
1975-12-27,1975,December,27,74,The Homecoming,Hagood Hardy,86,74,2
1975-12-27,1975,December,27,88,Don't Cry Joni,Conway Twitty with Joni Lee,100,88,2
1975-12-27,1975,December,27,98,Eighteen With A Bullet,Pete Wingfield,41,15,19
1975-12-27,1975,December,27,100,Breakfast For Two,Country Joe McDonald,93,93,5
1976-01-03,1976,January,03,29,Baby Face,The Wing And A Prayer Fife & Drum Corps.,35,29,8
1976-01-03,1976,January,03,37,Let's Live Together,The Road Apples,40,37,11
1976-01-03,1976,January,03,48,This Old Man,Purple Reign,48,48,7
1976-01-03,1976,January,03,67,The Blind Man In The Bleachers,Kenny Starr,58,58,5
1976-01-03,1976,January,03,68,The Homecoming,Hagood Hardy,74,68,3
1976-01-03,1976,January,03,78,Don't Cry Joni,Conway Twitty with Joni Lee,88,78,3
1976-01-03,1976,January,03,80,Lady Bump,Penny Mclean,NA,80,1
1976-01-03,1976,January,03,94,Breakfast For Two,Country Joe McDonald,100,93,6
1976-01-10,1976,January,10,27,Baby Face,The Wing And A Prayer Fife & Drum Corps.,29,27,9
1976-01-10,1976,January,10,35,Let's Live Together,The Road Apples,37,35,12
1976-01-10,1976,January,10,59,The Homecoming,Hagood Hardy,68,59,4
1976-01-10,1976,January,10,67,Don't Cry Joni,Conway Twitty with Joni Lee,78,67,4
1976-01-10,1976,January,10,68,Junk Food Junkie,Larry Groce,NA,68,1
1976-01-10,1976,January,10,70,Lady Bump,Penny Mclean,80,70,2
1976-01-10,1976,January,10,73,This Old Man,Purple Reign,48,48,8
1976-01-10,1976,January,10,79,til It's Time To Say Goodbye,Jonathan Cain,NA,79,1
1976-01-10,1976,January,10,92,Breakfast For Two,Country Joe McDonald,94,92,7
1976-01-10,1976,January,10,95,The Little Drummer Boy,Moonlion,NA,95,1
1976-01-10,1976,January,10,99,Bad Luck,The Atlanta Disco Band,NA,99,1
1976-01-10,1976,January,10,100,Tonight's The Night,S.S.O.,NA,100,1
1976-01-17,1976,January,17,25,Baby Face,The Wing And A Prayer Fife & Drum Corps.,27,25,10
1976-01-17,1976,January,17,35,Let's Live Together,The Road Apples,35,35,13
1976-01-17,1976,January,17,49,The Homecoming,Hagood Hardy,59,49,5
1976-01-17,1976,January,17,56,Junk Food Junkie,Larry Groce,68,56,2
1976-01-17,1976,January,17,67,Don't Cry Joni,Conway Twitty with Joni Lee,67,67,5
1976-01-17,1976,January,17,68,Lady Bump,Penny Mclean,70,68,3
1976-01-17,1976,January,17,75,til It's Time To Say Goodbye,Jonathan Cain,79,75,2
1976-01-17,1976,January,17,93,Disco Sax/for The Love Of You,Houston Person,NA,93,1
1976-01-17,1976,January,17,94,One Fine Day,Julie,NA,94,1
1976-01-17,1976,January,17,98,Bad Luck,The Atlanta Disco Band,99,98,2
1976-01-17,1976,January,17,100,Tonight's The Night,S.S.O.,100,100,2
1976-01-24,1976,January,24,23,Baby Face,The Wing And A Prayer Fife & Drum Corps.,25,23,11
1976-01-24,1976,January,24,46,Junk Food Junkie,Larry Groce,56,46,3
1976-01-24,1976,January,24,47,The Homecoming,Hagood Hardy,49,47,6
1976-01-24,1976,January,24,52,Let's Live Together,The Road Apples,35,35,14
1976-01-24,1976,January,24,63,til It's Time To Say Goodbye,Jonathan Cain,75,63,3
1976-01-24,1976,January,24,65,Don't Cry Joni,Conway Twitty with Joni Lee,67,65,6
1976-01-24,1976,January,24,66,Lady Bump,Penny Mclean,68,66,4
1976-01-24,1976,January,24,92,Disco Sax/for The Love Of You,Houston Person,93,92,2
1976-01-24,1976,January,24,93,One Fine Day,Julie,94,93,2
1976-01-24,1976,January,24,96,Bad Luck,The Atlanta Disco Band,98,96,3
1976-01-24,1976,January,24,99,Tonight's The Night,S.S.O.,100,99,3
1976-01-31,1976,January,31,23,Baby Face,The Wing And A Prayer Fife & Drum Corps.,23,23,12
1976-01-31,1976,January,31,41,Junk Food Junkie,Larry Groce,46,41,4
1976-01-31,1976,January,31,47,The Homecoming,Hagood Hardy,47,47,7
1976-01-31,1976,January,31,55,til It's Time To Say Goodbye,Jonathan Cain,63,55,4
1976-01-31,1976,January,31,63,Don't Cry Joni,Conway Twitty with Joni Lee,65,63,7
1976-01-31,1976,January,31,64,Lady Bump,Penny Mclean,66,64,5
1976-01-31,1976,January,31,92,Disco Sax/for The Love Of You,Houston Person,92,92,3
1976-01-31,1976,January,31,94,Bad Luck,The Atlanta Disco Band,96,94,4
1976-01-31,1976,January,31,95,One Fine Day,Julie,93,93,3
1976-01-31,1976,January,31,98,Scotch On The Rocks,The Band Of The Black Watch,NA,98,1
1976-01-31,1976,January,31,100,Tonight's The Night,S.S.O.,99,99,4
1976-02-07,1976,February,07,21,Baby Face,The Wing And A Prayer Fife & Drum Corps.,23,21,13
1976-02-07,1976,February,07,34,Junk Food Junkie,Larry Groce,41,34,5
1976-02-07,1976,February,07,44,The Homecoming,Hagood Hardy,47,44,8
1976-02-07,1976,February,07,54,Lady Bump,Penny Mclean,64,54,6
1976-02-07,1976,February,07,55,til It's Time To Say Goodbye,Jonathan Cain,55,55,5
1976-02-07,1976,February,07,91,Disco Sax/for The Love Of You,Houston Person,92,91,4
1976-02-07,1976,February,07,94,Scotch On The Rocks,The Band Of The Black Watch,98,94,2
1976-02-07,1976,February,07,95,One Fine Day,Julie,95,93,4
1976-02-14,1976,February,14,20,Baby Face,The Wing And A Prayer Fife & Drum Corps.,21,20,14
1976-02-14,1976,February,14,29,Junk Food Junkie,Larry Groce,34,29,6
1976-02-14,1976,February,14,42,The Homecoming,Hagood Hardy,44,42,9
1976-02-14,1976,February,14,48,Lady Bump,Penny Mclean,54,48,7
1976-02-14,1976,February,14,49,til It's Time To Say Goodbye,Jonathan Cain,55,49,6
1976-02-14,1976,February,14,83,We Can't Hide It Anymore,Larry Santos,NA,83,1
1976-02-14,1976,February,14,89,Scotch On The Rocks,The Band Of The Black Watch,94,89,3
1976-02-21,1976,February,21,17,Baby Face,The Wing And A Prayer Fife & Drum Corps.,20,17,15
1976-02-21,1976,February,21,23,Junk Food Junkie,Larry Groce,29,23,7
1976-02-21,1976,February,21,41,The Homecoming,Hagood Hardy,42,41,10
1976-02-21,1976,February,21,45,til It's Time To Say Goodbye,Jonathan Cain,49,45,7
1976-02-21,1976,February,21,48,Lady Bump,Penny Mclean,48,48,8
1976-02-21,1976,February,21,81,We Can't Hide It Anymore,Larry Santos,83,81,2
1976-02-21,1976,February,21,87,Scotch On The Rocks,The Band Of The Black Watch,89,87,4
1976-02-21,1976,February,21,91,Mighty High,Mighty Clouds Of Joy,NA,91,1
1976-02-28,1976,February,28,15,Baby Face,The Wing And A Prayer Fife & Drum Corps.,17,15,16
1976-02-28,1976,February,28,17,Junk Food Junkie,Larry Groce,23,17,8
1976-02-28,1976,February,28,44,til It's Time To Say Goodbye,Jonathan Cain,45,44,8
1976-02-28,1976,February,28,48,Lady Bump,Penny Mclean,48,48,9
1976-02-28,1976,February,28,49,The Homecoming,Hagood Hardy,41,41,11
1976-02-28,1976,February,28,73,We Can't Hide It Anymore,Larry Santos,81,73,3
1976-02-28,1976,February,28,83,Scotch On The Rocks,The Band Of The Black Watch,87,83,5
1976-02-28,1976,February,28,85,Mighty High,Mighty Clouds Of Joy,91,85,2
1976-02-28,1976,February,28,90,The Game Is Over (What's The Matter With You),Brown Sugar,NA,90,1
1976-02-28,1976,February,28,99,Make Me Smile (Come Up And See Me),Steve Harley And Cockney Rebel,NA,99,1
1976-03-06,1976,March,06,13,Junk Food Junkie,Larry Groce,17,13,9
1976-03-06,1976,March,06,14,Baby Face,The Wing And A Prayer Fife & Drum Corps.,15,14,17
1976-03-06,1976,March,06,48,The Homecoming,Hagood Hardy,49,41,12
1976-03-06,1976,March,06,63,We Can't Hide It Anymore,Larry Santos,73,63,4
1976-03-06,1976,March,06,78,Lady Bump,Penny Mclean,48,48,10
1976-03-06,1976,March,06,80,The Game Is Over (What's The Matter With You),Brown Sugar,90,80,2
1976-03-06,1976,March,06,81,Scotch On The Rocks,The Band Of The Black Watch,83,81,6
1976-03-06,1976,March,06,82,Mighty High,Mighty Clouds Of Joy,85,82,3
1976-03-06,1976,March,06,83,Uptown & Country,Tom Scott,NA,83,1
1976-03-06,1976,March,06,84,Street Talk,B.C.G. (B.C. Generation),NA,84,1
1976-03-06,1976,March,06,93,til It's Time To Say Goodbye,Jonathan Cain,44,44,9
1976-03-06,1976,March,06,95,Eh! Cumpari,Gaylord & Holiday,NA,95,1
1976-03-06,1976,March,06,98,Make Me Smile (Come Up And See Me),Steve Harley And Cockney Rebel,99,98,2
1976-03-06,1976,March,06,99,I'm So Lonesome I Could Cry,Terry Bradshaw,NA,99,1
1976-03-06,1976,March,06,100,Wow,The Disco Sound Of Andre Gagnon,NA,100,1
1976-03-13,1976,March,13,10,Junk Food Junkie,Larry Groce,13,10,10
1976-03-13,1976,March,13,45,Baby Face,The Wing And A Prayer Fife & Drum Corps.,14,14,18
1976-03-13,1976,March,13,48,The Homecoming,Hagood Hardy,48,41,13
1976-03-13,1976,March,13,52,We Can't Hide It Anymore,Larry Santos,63,52,5
1976-03-13,1976,March,13,73,Street Talk,B.C.G. (B.C. Generation),84,73,2
1976-03-13,1976,March,13,76,Mighty High,Mighty Clouds Of Joy,82,76,4
1976-03-13,1976,March,13,77,Scotch On The Rocks,The Band Of The Black Watch,81,77,7
1976-03-13,1976,March,13,79,The Game Is Over (What's The Matter With You),Brown Sugar,80,79,3
1976-03-13,1976,March,13,81,Uptown & Country,Tom Scott,83,81,2
1976-03-13,1976,March,13,89,Eh! Cumpari,Gaylord & Holiday,95,89,2
1976-03-13,1976,March,13,96,Make Me Smile (Come Up And See Me),Steve Harley And Cockney Rebel,98,96,3
1976-03-13,1976,March,13,97,I'm So Lonesome I Could Cry,Terry Bradshaw,99,97,2
1976-03-13,1976,March,13,99,Wow,The Disco Sound Of Andre Gagnon,100,99,2
1976-03-20,1976,March,20,9,Junk Food Junkie,Larry Groce,10,9,11
1976-03-20,1976,March,20,46,We Can't Hide It Anymore,Larry Santos,52,46,6
1976-03-20,1976,March,20,61,Street Talk,B.C.G. (B.C. Generation),73,61,3
1976-03-20,1976,March,20,71,Mighty High,Mighty Clouds Of Joy,76,71,5
1976-03-20,1976,March,20,76,Scotch On The Rocks,The Band Of The Black Watch,77,76,8
1976-03-20,1976,March,20,79,The Game Is Over (What's The Matter With You),Brown Sugar,79,79,4
1976-03-20,1976,March,20,80,Uptown & Country,Tom Scott,81,80,3
1976-03-20,1976,March,20,83,Eh! Cumpari,Gaylord & Holiday,89,83,3
1976-03-20,1976,March,20,94,I'm So Lonesome I Could Cry,Terry Bradshaw,97,94,3
1976-03-20,1976,March,20,95,Wow,The Disco Sound Of Andre Gagnon,99,95,3
1976-03-20,1976,March,20,96,Baby Face,The Wing And A Prayer Fife & Drum Corps.,45,14,19
1976-03-27,1976,March,27,20,Junk Food Junkie,Larry Groce,9,9,12
1976-03-27,1976,March,27,42,We Can't Hide It Anymore,Larry Santos,46,42,7
1976-03-27,1976,March,27,58,Street Talk,B.C.G. (B.C. Generation),61,58,4
1976-03-27,1976,March,27,69,Mighty High,Mighty Clouds Of Joy,71,69,6
1976-03-27,1976,March,27,75,Scotch On The Rocks,The Band Of The Black Watch,76,75,9
1976-03-27,1976,March,27,76,Eh! Cumpari,Gaylord & Holiday,83,76,4
1976-03-27,1976,March,27,92,I'm So Lonesome I Could Cry,Terry Bradshaw,94,92,4
1976-03-27,1976,March,27,93,Words (are Impossible),Donny Gerrard,NA,93,1
1976-03-27,1976,March,27,96,Baby Face,The Wing And A Prayer Fife & Drum Corps.,96,14,20
1976-03-27,1976,March,27,99,Falling Apart At The Seams,Marmalade,NA,99,1
1976-04-03,1976,April,03,24,Junk Food Junkie,Larry Groce,20,9,13
1976-04-03,1976,April,03,38,We Can't Hide It Anymore,Larry Santos,42,38,8
1976-04-03,1976,April,03,56,Street Talk,B.C.G. (B.C. Generation),58,56,5
1976-04-03,1976,April,03,74,Eh! Cumpari,Gaylord & Holiday,76,74,5
1976-04-03,1976,April,03,83,Falling Apart At The Seams,Marmalade,99,83,2
1976-04-03,1976,April,03,91,I'm So Lonesome I Could Cry,Terry Bradshaw,92,91,5
1976-04-03,1976,April,03,92,Words (are Impossible),Donny Gerrard,93,92,2
1976-04-03,1976,April,03,99,Mighty High,Mighty Clouds Of Joy,69,69,7
1976-04-10,1976,April,10,36,We Can't Hide It Anymore,Larry Santos,38,36,9
1976-04-10,1976,April,10,47,Junk Food Junkie,Larry Groce,24,9,14
1976-04-10,1976,April,10,61,When Love Has Gone Away,Richard Cocciante,NA,61,1
1976-04-10,1976,April,10,72,Eh! Cumpari,Gaylord & Holiday,74,72,6
1976-04-10,1976,April,10,73,Falling Apart At The Seams,Marmalade,83,73,3
1976-04-10,1976,April,10,82,Street Talk,B.C.G. (B.C. Generation),56,56,6
1976-04-10,1976,April,10,92,Words (are Impossible),Donny Gerrard,92,92,3
1976-04-10,1976,April,10,95,Mighty High,Mighty Clouds Of Joy,99,69,8
1976-04-10,1976,April,10,99,The Fonz Song,The Heyettes,NA,99,1
1976-04-17,1976,April,17,47,We Can't Hide It Anymore,Larry Santos,36,36,10
1976-04-17,1976,April,17,51,When Love Has Gone Away,Richard Cocciante,61,51,2
1976-04-17,1976,April,17,63,Falling Apart At The Seams,Marmalade,73,63,4
1976-04-17,1976,April,17,65,Junk Food Junkie,Larry Groce,47,9,15
1976-04-17,1976,April,17,89,Words (are Impossible),Donny Gerrard,92,89,4
1976-04-17,1976,April,17,92,Mighty High,Mighty Clouds Of Joy,95,69,9
1976-04-17,1976,April,17,98,The Fonz Song,The Heyettes,99,98,2
1976-04-24,1976,April,24,43,When Love Has Gone Away,Richard Cocciante,51,43,3
1976-04-24,1976,April,24,53,Falling Apart At The Seams,Marmalade,63,53,5
1976-04-24,1976,April,24,87,Words (are Impossible),Donny Gerrard,89,87,5
1976-04-24,1976,April,24,91,Mighty High,Mighty Clouds Of Joy,92,69,10
1976-04-24,1976,April,24,95,The Fonz Song,The Heyettes,98,95,3
1976-04-24,1976,April,24,98,It Should Have Been Me,Yvonne Fair,NA,98,1
1976-04-24,1976,April,24,99,Sixteen Tons,The Don Harrison Band,NA,99,1
1976-05-01,1976,May,01,41,When Love Has Gone Away,Richard Cocciante,43,41,4
1976-05-01,1976,May,01,50,Falling Apart At The Seams,Marmalade,53,50,6
1976-05-01,1976,May,01,87,Words (are Impossible),Donny Gerrard,87,87,6
1976-05-01,1976,May,01,92,Sixteen Tons,The Don Harrison Band,99,92,2
1976-05-01,1976,May,01,93,It Should Have Been Me,Yvonne Fair,98,93,2
1976-05-01,1976,May,01,94,The Fonz Song,The Heyettes,95,94,4
1976-05-08,1976,May,08,50,Falling Apart At The Seams,Marmalade,50,50,7
1976-05-08,1976,May,08,52,When Love Has Gone Away,Richard Cocciante,41,41,5
1976-05-08,1976,May,08,82,Sixteen Tons,The Don Harrison Band,92,82,3
1976-05-08,1976,May,08,83,Bigfoot,Bro Smith,NA,83,1
1976-05-08,1976,May,08,89,I'm Easy,Keith Carradine,NA,89,1
1976-05-08,1976,May,08,90,Making Our Dreams Come True,Cyndi Grecco,NA,90,1
1976-05-08,1976,May,08,91,It Should Have Been Me,Yvonne Fair,93,91,3
1976-05-08,1976,May,08,92,The Fonz Song,The Heyettes,94,92,5
1976-05-08,1976,May,08,98,Save Your Kisses For Me,Brotherhood Of Man,NA,98,1
1976-05-15,1976,May,15,49,Falling Apart At The Seams,Marmalade,50,49,8
1976-05-15,1976,May,15,66,When Love Has Gone Away,Richard Cocciante,52,41,6
1976-05-15,1976,May,15,71,Bigfoot,Bro Smith,83,71,2
1976-05-15,1976,May,15,72,Sixteen Tons,The Don Harrison Band,82,72,4
1976-05-15,1976,May,15,78,I'm Easy,Keith Carradine,89,78,2
1976-05-15,1976,May,15,80,Making Our Dreams Come True,Cyndi Grecco,90,80,2
1976-05-15,1976,May,15,87,Save Your Kisses For Me,Brotherhood Of Man,98,87,2
1976-05-15,1976,May,15,88,It Should Have Been Me,Yvonne Fair,91,88,4
1976-05-15,1976,May,15,91,The Fonz Song,The Heyettes,92,91,6
1976-05-22,1976,May,22,49,Falling Apart At The Seams,Marmalade,49,49,9
1976-05-22,1976,May,22,61,Bigfoot,Bro Smith,71,61,3
1976-05-22,1976,May,22,62,Sixteen Tons,The Don Harrison Band,72,62,5
1976-05-22,1976,May,22,68,Making Our Dreams Come True,Cyndi Grecco,80,68,3
1976-05-22,1976,May,22,74,I'm Easy,Keith Carradine,78,74,3
1976-05-22,1976,May,22,75,Save Your Kisses For Me,Brotherhood Of Man,87,75,3
1976-05-22,1976,May,22,80,You're My Everything,Lee Garrett,NA,80,1
1976-05-22,1976,May,22,85,It Should Have Been Me,Yvonne Fair,88,85,5
1976-05-29,1976,May,29,51,Sixteen Tons,The Don Harrison Band,62,51,6
1976-05-29,1976,May,29,57,Making Our Dreams Come True,Cyndi Grecco,68,57,4
1976-05-29,1976,May,29,59,Bigfoot,Bro Smith,61,59,4
1976-05-29,1976,May,29,61,I'm Easy,Keith Carradine,74,61,4
1976-05-29,1976,May,29,64,Save Your Kisses For Me,Brotherhood Of Man,75,64,4
1976-05-29,1976,May,29,75,You're My Everything,Lee Garrett,80,75,2
1976-05-29,1976,May,29,80,A Fifth Of Beethoven,Walter Murphy & The Big Apple Band,NA,80,1
1976-05-29,1976,May,29,93,"Rain, Oh Rain",Fools Gold,NA,93,1
1976-05-29,1976,May,29,94,The Lonely One,Special Delivery Featuring Terry Huff,NA,94,1
1976-05-29,1976,May,29,100,Tubular Bells,The Champs' Boys Orchestra,NA,100,1
1976-06-05,1976,June,05,44,Making Our Dreams Come True,Cyndi Grecco,57,44,5
1976-06-05,1976,June,05,48,Sixteen Tons,The Don Harrison Band,51,48,7
1976-06-05,1976,June,05,50,I'm Easy,Keith Carradine,61,50,5
1976-06-05,1976,June,05,52,Save Your Kisses For Me,Brotherhood Of Man,64,52,5
1976-06-05,1976,June,05,57,Bigfoot,Bro Smith,59,57,5
1976-06-05,1976,June,05,65,You're My Everything,Lee Garrett,75,65,3
1976-06-05,1976,June,05,70,A Fifth Of Beethoven,Walter Murphy & The Big Apple Band,80,70,2
1976-06-05,1976,June,05,87,"Rain, Oh Rain",Fools Gold,93,87,2
1976-06-05,1976,June,05,88,Johnny Cool,The Steve Gibbons Band,NA,88,1
1976-06-05,1976,June,05,93,The Lonely One,Special Delivery Featuring Terry Huff,94,93,2
1976-06-05,1976,June,05,97,Norma Jean Wants To Be A Movie Star,Sundown Company,NA,97,1
1976-06-05,1976,June,05,98,Tubular Bells,The Champs' Boys Orchestra,100,98,2
1976-06-12,1976,June,12,38,Making Our Dreams Come True,Cyndi Grecco,44,38,6
1976-06-12,1976,June,12,40,I'm Easy,Keith Carradine,50,40,6
1976-06-12,1976,June,12,42,Save Your Kisses For Me,Brotherhood Of Man,52,42,6
1976-06-12,1976,June,12,47,Sixteen Tons,The Don Harrison Band,48,47,8
1976-06-12,1976,June,12,59,A Fifth Of Beethoven,Walter Murphy & The Big Apple Band,70,59,3
1976-06-12,1976,June,12,65,You're My Everything,Lee Garrett,65,65,4
1976-06-12,1976,June,12,77,Johnny Cool,The Steve Gibbons Band,88,77,2
1976-06-12,1976,June,12,80,"Rain, Oh Rain",Fools Gold,87,80,3
1976-06-12,1976,June,12,91,The Lonely One,Special Delivery Featuring Terry Huff,93,91,3
1976-06-12,1976,June,12,94,Norma Jean Wants To Be A Movie Star,Sundown Company,97,94,2
1976-06-19,1976,June,19,32,Making Our Dreams Come True,Cyndi Grecco,38,32,7
1976-06-19,1976,June,19,35,Save Your Kisses For Me,Brotherhood Of Man,42,35,7
1976-06-19,1976,June,19,37,I'm Easy,Keith Carradine,40,37,7
1976-06-19,1976,June,19,49,A Fifth Of Beethoven,Walter Murphy & The Big Apple Band,59,49,4
1976-06-19,1976,June,19,59,You're My Everything,Lee Garrett,65,59,5
1976-06-19,1976,June,19,73,Johnny Cool,The Steve Gibbons Band,77,73,3
1976-06-19,1976,June,19,78,"Rain, Oh Rain",Fools Gold,80,78,4
1976-06-19,1976,June,19,79,Sixteen Tons,The Don Harrison Band,47,47,9
1976-06-19,1976,June,19,86,The Lonely One,Special Delivery Featuring Terry Huff,91,86,4
1976-06-19,1976,June,19,87,Rainbow In Your Eyes,Leon & Mary Russell,NA,87,1
1976-06-19,1976,June,19,88,Ten Percent,Double Exposure,NA,88,1
