chart_week,year,month,day,current_week,title,performer,last_week,peak_pos,wks_on_chart
1983-01-08,1983,January,08,99,You Don't Want Me Anymore,Steel Breeze,99,16,20
1983-01-15,1983,January,15,31,Pass The Dutchie,Musical Youth,52,31,6
1983-01-15,1983,January,15,42,Put It In A Magazine,Sonny Charles,46,42,10
1983-01-15,1983,January,15,80,Dreamin' Is Easy,Steel Breeze,NA,80,1
1983-01-15,1983,January,15,100,Cross My Heart,Lee Ritenour,89,69,7
1983-01-22,1983,January,22,27,Pass The Dutchie,Musical Youth,31,27,7
1983-01-22,1983,January,22,40,Put It In A Magazine,Sonny Charles,42,40,11
1983-01-22,1983,January,22,66,Dreamin' Is Easy,Steel Breeze,80,66,2
1983-01-22,1983,January,22,79,Come On Eileen,Dexys Midnight Runners,NA,79,1
1983-01-22,1983,January,22,86,Love Me Again,The John Hall Band,NA,86,1
1983-01-29,1983,January,29,17,Pass The Dutchie,Musical Youth,27,17,8
1983-01-29,1983,January,29,40,Put It In A Magazine,Sonny Charles,40,40,12
1983-01-29,1983,January,29,53,Dreamin' Is Easy,Steel Breeze,66,53,3
1983-01-29,1983,January,29,69,Come On Eileen,Dexys Midnight Runners,79,69,2
1983-01-29,1983,January,29,79,Love Me Again,The John Hall Band,86,79,2
1983-02-05,1983,February,05,14,Pass The Dutchie,Musical Youth,17,14,9
1983-02-05,1983,February,05,47,Dreamin' Is Easy,Steel Breeze,53,47,4
1983-02-05,1983,February,05,58,Come On Eileen,Dexys Midnight Runners,69,58,3
1983-02-05,1983,February,05,60,Put It In A Magazine,Sonny Charles,40,40,13
1983-02-05,1983,February,05,72,Love Me Again,The John Hall Band,79,72,3
1983-02-05,1983,February,05,84,Voo Doo,Rachel Sweet,NA,84,1
1983-02-12,1983,February,12,13,Pass The Dutchie,Musical Youth,14,13,10
1983-02-12,1983,February,12,43,Dreamin' Is Easy,Steel Breeze,47,43,5
1983-02-12,1983,February,12,47,Come On Eileen,Dexys Midnight Runners,58,47,4
1983-02-12,1983,February,12,64,Love Me Again,The John Hall Band,72,64,4
1983-02-12,1983,February,12,75,Der Kommissar,After The Fire,NA,75,1
1983-02-12,1983,February,12,78,Voo Doo,Rachel Sweet,84,78,2
1983-02-12,1983,February,12,85,Put It In A Magazine,Sonny Charles,60,40,14
1983-02-19,1983,February,19,13,Pass The Dutchie,Musical Youth,13,13,11
1983-02-19,1983,February,19,39,Dreamin' Is Easy,Steel Breeze,43,39,6
1983-02-19,1983,February,19,42,Come On Eileen,Dexys Midnight Runners,47,42,5
1983-02-19,1983,February,19,61,Der Kommissar,After The Fire,75,61,2
1983-02-19,1983,February,19,64,Love Me Again,The John Hall Band,64,64,5
1983-02-19,1983,February,19,72,Voo Doo,Rachel Sweet,78,72,3
1983-02-26,1983,February,26,10,Pass The Dutchie,Musical Youth,13,10,12
1983-02-26,1983,February,26,31,Come On Eileen,Dexys Midnight Runners,42,31,6
1983-02-26,1983,February,26,34,Dreamin' Is Easy,Steel Breeze,39,34,7
1983-02-26,1983,February,26,55,Der Kommissar,After The Fire,61,55,3
1983-02-26,1983,February,26,64,Love Me Again,The John Hall Band,64,64,6
1983-02-26,1983,February,26,72,Voo Doo,Rachel Sweet,72,72,4
1983-02-26,1983,February,26,90,Only You,Yaz,NA,90,1
1983-03-05,1983,March,05,10,Pass The Dutchie,Musical Youth,10,10,13
1983-03-05,1983,March,05,25,Come On Eileen,Dexys Midnight Runners,31,25,7
1983-03-05,1983,March,05,30,Dreamin' Is Easy,Steel Breeze,34,30,8
1983-03-05,1983,March,05,31,Der Kommissar,After The Fire,55,31,4
1983-03-05,1983,March,05,64,Love Me Again,The John Hall Band,64,64,7
1983-03-05,1983,March,05,80,Only You,Yaz,90,80,2
1983-03-05,1983,March,05,99,Voo Doo,Rachel Sweet,72,72,5
1983-03-12,1983,March,12,20,Come On Eileen,Dexys Midnight Runners,25,20,8
1983-03-12,1983,March,12,23,Pass The Dutchie,Musical Youth,10,10,14
1983-03-12,1983,March,12,25,Der Kommissar,After The Fire,31,25,5
1983-03-12,1983,March,12,30,Dreamin' Is Easy,Steel Breeze,30,30,9
1983-03-12,1983,March,12,73,Only You,Yaz,80,73,3
1983-03-12,1983,March,12,88,Love Me Again,The John Hall Band,64,64,8
1983-03-12,1983,March,12,90,Smiling Islands,Robbie Patton,NA,90,1
1983-03-19,1983,March,19,14,Come On Eileen,Dexys Midnight Runners,20,14,9
1983-03-19,1983,March,19,20,Der Kommissar,After The Fire,25,20,6
1983-03-19,1983,March,19,30,Dreamin' Is Easy,Steel Breeze,30,30,10
1983-03-19,1983,March,19,33,Pass The Dutchie,Musical Youth,23,10,15
1983-03-19,1983,March,19,67,Only You,Yaz,73,67,4
1983-03-19,1983,March,19,72,So Wrong,Patrick Simmons,NA,72,1
1983-03-19,1983,March,19,84,Smiling Islands,Robbie Patton,90,84,2
1983-03-19,1983,March,19,97,Love Me Again,The John Hall Band,88,64,9
1983-03-26,1983,March,26,11,Come On Eileen,Dexys Midnight Runners,14,11,10
1983-03-26,1983,March,26,16,Der Kommissar,After The Fire,20,16,7
1983-03-26,1983,March,26,33,Dreamin' Is Easy,Steel Breeze,30,30,11
1983-03-26,1983,March,26,51,Pass The Dutchie,Musical Youth,33,10,16
1983-03-26,1983,March,26,63,So Wrong,Patrick Simmons,72,63,2
1983-03-26,1983,March,26,67,Only You,Yaz,67,67,5
1983-03-26,1983,March,26,78,Smiling Islands,Robbie Patton,84,78,3
1983-03-26,1983,March,26,100,Love Me Again,The John Hall Band,97,64,10
1983-04-02,1983,April,02,11,Come On Eileen,Dexys Midnight Runners,11,11,11
1983-04-02,1983,April,02,15,Der Kommissar,After The Fire,16,15,8
1983-04-02,1983,April,02,45,Dreamin' Is Easy,Steel Breeze,33,30,12
1983-04-02,1983,April,02,53,So Wrong,Patrick Simmons,63,53,3
1983-04-02,1983,April,02,67,Only You,Yaz,67,67,6
1983-04-02,1983,April,02,73,Smiling Islands,Robbie Patton,78,73,4
1983-04-02,1983,April,02,83,Try Again,Champaign,NA,83,1
1983-04-02,1983,April,02,85,I Melt With You,Modern English,NA,85,1
1983-04-02,1983,April,02,92,Pass The Dutchie,Musical Youth,51,10,17
1983-04-09,1983,April,09,4,Come On Eileen,Dexys Midnight Runners,11,4,12
1983-04-09,1983,April,09,12,Der Kommissar,After The Fire,15,12,9
1983-04-09,1983,April,09,48,So Wrong,Patrick Simmons,53,48,4
1983-04-09,1983,April,09,67,Smiling Islands,Robbie Patton,73,67,5
1983-04-09,1983,April,09,73,Try Again,Champaign,83,73,2
1983-04-09,1983,April,09,74,Dreamin' Is Easy,Steel Breeze,45,30,13
1983-04-09,1983,April,09,80,I Melt With You,Modern English,85,80,2
1983-04-09,1983,April,09,91,Only You,Yaz,67,67,7
1983-04-09,1983,April,09,99,Pass The Dutchie,Musical Youth,92,10,18
1983-04-16,1983,April,16,2,Come On Eileen,Dexys Midnight Runners,4,2,13
1983-04-16,1983,April,16,9,Der Kommissar,After The Fire,12,9,10
1983-04-16,1983,April,16,40,So Wrong,Patrick Simmons,48,40,5
1983-04-16,1983,April,16,62,Smiling Islands,Robbie Patton,67,62,6
1983-04-16,1983,April,16,63,Try Again,Champaign,73,63,3
1983-04-16,1983,April,16,78,I Melt With You,Modern English,80,78,3
1983-04-16,1983,April,16,94,Only You,Yaz,91,67,8
1983-04-23,1983,April,23,1,Come On Eileen,Dexys Midnight Runners,2,1,14
1983-04-23,1983,April,23,6,Der Kommissar,After The Fire,9,6,11
1983-04-23,1983,April,23,36,So Wrong,Patrick Simmons,40,36,6
1983-04-23,1983,April,23,56,Try Again,Champaign,63,56,4
1983-04-23,1983,April,23,59,Smiling Islands,Robbie Patton,62,59,7
1983-04-23,1983,April,23,81,Too Shy,Kajagoogoo,NA,81,1
1983-04-23,1983,April,23,85,Do You Wanna Hold Me?,Bow Wow Wow,NA,85,1
1983-04-23,1983,April,23,91,I Melt With You,Modern English,78,78,4
1983-04-30,1983,April,30,2,Come On Eileen,Dexys Midnight Runners,1,1,15
1983-04-30,1983,April,30,5,Der Kommissar,After The Fire,6,5,12
1983-04-30,1983,April,30,32,So Wrong,Patrick Simmons,36,32,7
1983-04-30,1983,April,30,48,Try Again,Champaign,56,48,5
1983-04-30,1983,April,30,56,Smiling Islands,Robbie Patton,59,56,8
1983-04-30,1983,April,30,70,Too Shy,Kajagoogoo,81,70,2
1983-04-30,1983,April,30,79,Do You Wanna Hold Me?,Bow Wow Wow,85,79,2
1983-04-30,1983,April,30,95,I Melt With You,Modern English,91,78,5
1983-05-07,1983,May,07,4,Come On Eileen,Dexys Midnight Runners,2,1,16
1983-05-07,1983,May,07,5,Der Kommissar,After The Fire,5,5,13
1983-05-07,1983,May,07,30,So Wrong,Patrick Simmons,32,30,8
1983-05-07,1983,May,07,42,Try Again,Champaign,48,42,6
1983-05-07,1983,May,07,50,Too Shy,Kajagoogoo,70,50,3
1983-05-07,1983,May,07,53,Smiling Islands,Robbie Patton,56,53,9
1983-05-07,1983,May,07,77,Do You Wanna Hold Me?,Bow Wow Wow,79,77,3
1983-05-07,1983,May,07,81,Sign Of The Times,The Belle Stars,NA,81,1
1983-05-07,1983,May,07,87,The Walls Came Down,The Call,NA,87,1
1983-05-07,1983,May,07,93,I Melt With You,Modern English,95,78,6
1983-05-14,1983,May,14,6,Come On Eileen,Dexys Midnight Runners,4,1,17
1983-05-14,1983,May,14,10,Der Kommissar,After The Fire,5,5,14
1983-05-14,1983,May,14,30,Try Again,Champaign,42,30,7
1983-05-14,1983,May,14,34,So Wrong,Patrick Simmons,30,30,9
1983-05-14,1983,May,14,41,Too Shy,Kajagoogoo,50,41,4
1983-05-14,1983,May,14,52,Smiling Islands,Robbie Patton,53,52,10
1983-05-14,1983,May,14,75,Sign Of The Times,The Belle Stars,81,75,2
1983-05-14,1983,May,14,81,The Walls Came Down,The Call,87,81,2
1983-05-14,1983,May,14,98,I Melt With You,Modern English,93,78,7
1983-05-14,1983,May,14,99,Do You Wanna Hold Me?,Bow Wow Wow,77,77,4
1983-05-21,1983,May,21,11,Der Kommissar,After The Fire,10,5,15
1983-05-21,1983,May,21,17,Come On Eileen,Dexys Midnight Runners,6,1,18
1983-05-21,1983,May,21,28,Try Again,Champaign,30,28,8
1983-05-21,1983,May,21,30,Too Shy,Kajagoogoo,41,30,5
1983-05-21,1983,May,21,42,So Wrong,Patrick Simmons,34,30,10
1983-05-21,1983,May,21,74,The Walls Came Down,The Call,81,74,3
1983-05-21,1983,May,21,75,Sign Of The Times,The Belle Stars,75,75,3
1983-05-21,1983,May,21,88,Smiling Islands,Robbie Patton,52,52,11
1983-05-28,1983,May,28,18,Der Kommissar,After The Fire,11,5,16
1983-05-28,1983,May,28,22,Come On Eileen,Dexys Midnight Runners,17,1,19
1983-05-28,1983,May,28,26,Too Shy,Kajagoogoo,30,26,6
1983-05-28,1983,May,28,27,Try Again,Champaign,28,27,9
1983-05-28,1983,May,28,73,So Wrong,Patrick Simmons,42,30,11
1983-05-28,1983,May,28,85,The Walls Came Down,The Call,74,74,4
1983-05-28,1983,May,28,90,The Celtic Soul Brothers,Dexys Midnight Runners,NA,90,1
1983-05-28,1983,May,28,91,Dancing In The Shadows,After The Fire,NA,91,1
1983-05-28,1983,May,28,96,Smiling Islands,Robbie Patton,88,52,12
1983-05-28,1983,May,28,100,Sign Of The Times,The Belle Stars,75,75,4
1983-06-04,1983,June,04,20,Too Shy,Kajagoogoo,26,20,7
1983-06-04,1983,June,04,25,Der Kommissar,After The Fire,18,5,17
1983-06-04,1983,June,04,26,Try Again,Champaign,27,26,10
1983-06-04,1983,June,04,48,Come On Eileen,Dexys Midnight Runners,22,1,20
1983-06-04,1983,June,04,85,Dancing In The Shadows,After The Fire,91,85,2
1983-06-04,1983,June,04,86,So Wrong,Patrick Simmons,73,30,12
1983-06-04,1983,June,04,88,The Celtic Soul Brothers,Dexys Midnight Runners,90,88,2
1983-06-04,1983,June,04,89,Maniac,Michael Sembello,NA,89,1
1983-06-04,1983,June,04,95,Keep It Confidential,Nona Hendryx,NA,95,1
1983-06-04,1983,June,04,98,The Walls Came Down,The Call,85,74,5
1983-06-11,1983,June,11,17,Too Shy,Kajagoogoo,20,17,8
1983-06-11,1983,June,11,23,Try Again,Champaign,26,23,11
1983-06-11,1983,June,11,41,Der Kommissar,After The Fire,25,5,18
1983-06-11,1983,June,11,71,Maniac,Michael Sembello,89,71,2
1983-06-11,1983,June,11,74,Come On Eileen,Dexys Midnight Runners,48,1,21
1983-06-11,1983,June,11,86,The Celtic Soul Brothers,Dexys Midnight Runners,88,86,3
1983-06-11,1983,June,11,88,Dancing In The Shadows,After The Fire,85,85,3
1983-06-11,1983,June,11,91,Keep It Confidential,Nona Hendryx,95,91,2
1983-06-11,1983,June,11,99,So Wrong,Patrick Simmons,86,30,13
1983-06-18,1983,June,18,15,Too Shy,Kajagoogoo,17,15,9
1983-06-18,1983,June,18,23,Try Again,Champaign,23,23,12
1983-06-18,1983,June,18,58,Maniac,Michael Sembello,71,58,3
1983-06-18,1983,June,18,63,Der Kommissar,After The Fire,41,5,19
1983-06-18,1983,June,18,84,Don't Make Me Do It,Patrick Simmons,NA,84,1
1983-06-18,1983,June,18,87,Come On Eileen,Dexys Midnight Runners,74,1,22
1983-06-18,1983,June,18,89,Never Tell An Angel (When Your Heart's On Fire),The Stompers,NA,89,1
1983-06-18,1983,June,18,92,Juicy Fruit,Mtume,NA,92,1
1983-06-18,1983,June,18,98,The Celtic Soul Brothers,Dexys Midnight Runners,86,86,4
1983-06-18,1983,June,18,100,Keep It Confidential,Nona Hendryx,91,91,3
1983-06-25,1983,June,25,10,Too Shy,Kajagoogoo,15,10,10
1983-06-25,1983,June,25,23,Try Again,Champaign,23,23,13
1983-06-25,1983,June,25,48,Maniac,Michael Sembello,58,48,4
1983-06-25,1983,June,25,77,Don't Make Me Do It,Patrick Simmons,84,77,2
1983-06-25,1983,June,25,81,Juicy Fruit,Mtume,92,81,2
1983-06-25,1983,June,25,86,Der Kommissar,After The Fire,63,5,20
1983-06-25,1983,June,25,88,Never Tell An Angel (When Your Heart's On Fire),The Stompers,89,88,2
1983-06-25,1983,June,25,97,Come On Eileen,Dexys Midnight Runners,87,1,23
1983-07-02,1983,July,02,7,Too Shy,Kajagoogoo,10,7,11
1983-07-02,1983,July,02,30,Try Again,Champaign,23,23,14
1983-07-02,1983,July,02,39,Maniac,Michael Sembello,48,39,5
1983-07-02,1983,July,02,70,Juicy Fruit,Mtume,81,70,3
1983-07-02,1983,July,02,75,Don't Make Me Do It,Patrick Simmons,77,75,3
1983-07-02,1983,July,02,93,Never Tell An Angel (When Your Heart's On Fire),The Stompers,88,88,3
1983-07-02,1983,July,02,100,Der Kommissar,After The Fire,86,5,21
1983-07-09,1983,July,09,5,Too Shy,Kajagoogoo,7,5,12
1983-07-09,1983,July,09,25,Maniac,Michael Sembello,39,25,6
1983-07-09,1983,July,09,40,Try Again,Champaign,30,23,15
1983-07-09,1983,July,09,57,Juicy Fruit,Mtume,70,57,4
1983-07-09,1983,July,09,90,Don't Make Me Do It,Patrick Simmons,75,75,4
1983-07-09,1983,July,09,100,Never Tell An Angel (When Your Heart's On Fire),The Stompers,93,88,4
1983-07-16,1983,July,16,7,Too Shy,Kajagoogoo,5,5,13
1983-07-16,1983,July,16,19,Maniac,Michael Sembello,25,19,7
1983-07-16,1983,July,16,47,Try Again,Champaign,40,23,16
1983-07-16,1983,July,16,54,Juicy Fruit,Mtume,57,54,5
1983-07-16,1983,July,16,94,Don't Make Me Do It,Patrick Simmons,90,75,5
1983-07-23,1983,July,23,13,Too Shy,Kajagoogoo,7,5,14
1983-07-23,1983,July,23,14,Maniac,Michael Sembello,19,14,8
1983-07-23,1983,July,23,51,Juicy Fruit,Mtume,54,51,6
1983-07-23,1983,July,23,58,Try Again,Champaign,47,23,17
1983-07-30,1983,July,30,11,Maniac,Michael Sembello,14,11,9
1983-07-30,1983,July,30,21,Too Shy,Kajagoogoo,13,5,15
1983-07-30,1983,July,30,48,Juicy Fruit,Mtume,51,48,7
1983-07-30,1983,July,30,75,Try Again,Champaign,58,23,18
1983-08-06,1983,August,06,7,Maniac,Michael Sembello,11,7,10
1983-08-06,1983,August,06,34,Too Shy,Kajagoogoo,21,5,16
1983-08-06,1983,August,06,45,Juicy Fruit,Mtume,48,45,8
1983-08-06,1983,August,06,88,Try Again,Champaign,75,23,19
1983-08-13,1983,August,13,4,Maniac,Michael Sembello,7,4,11
1983-08-13,1983,August,13,53,Too Shy,Kajagoogoo,34,5,17
1983-08-13,1983,August,13,58,Juicy Fruit,Mtume,45,45,9
1983-08-13,1983,August,13,93,Try Again,Champaign,88,23,20
1983-08-20,1983,August,20,4,Maniac,Michael Sembello,4,4,12
1983-08-20,1983,August,20,59,Too Shy,Kajagoogoo,53,5,18
1983-08-20,1983,August,20,60,Juicy Fruit,Mtume,58,45,10
1983-08-27,1983,August,27,3,Maniac,Michael Sembello,4,3,13
1983-08-27,1983,August,27,78,Can't Shake Loose,Agnetha Faltskog,NA,78,1
1983-08-27,1983,August,27,79,Juicy Fruit,Mtume,60,45,11
1983-08-27,1983,August,27,85,Hang On Now,Kajagoogoo,NA,85,1
1983-08-27,1983,August,27,98,Too Shy,Kajagoogoo,59,5,19
1983-09-03,1983,September,03,2,Maniac,Michael Sembello,3,2,14
1983-09-03,1983,September,03,64,Can't Shake Loose,Agnetha Faltskog,78,64,2
1983-09-03,1983,September,03,80,Hang On Now,Kajagoogoo,85,80,2
1983-09-03,1983,September,03,90,What's She Got,Liquid Gold,NA,90,1
1983-09-03,1983,September,03,94,Juicy Fruit,Mtume,79,45,12
1983-09-10,1983,September,10,1,Maniac,Michael Sembello,2,1,15
1983-09-10,1983,September,10,56,Can't Shake Loose,Agnetha Faltskog,64,56,3
1983-09-10,1983,September,10,78,Hang On Now,Kajagoogoo,80,78,3
1983-09-10,1983,September,10,86,Rockit,Herbie Hancock,NA,86,1
1983-09-10,1983,September,10,87,What's She Got,Liquid Gold,90,87,2
1983-09-17,1983,September,17,1,Maniac,Michael Sembello,1,1,16
1983-09-17,1983,September,17,50,Can't Shake Loose,Agnetha Faltskog,56,50,4
1983-09-17,1983,September,17,80,Rockit,Herbie Hancock,86,80,2
1983-09-17,1983,September,17,86,What's She Got,Liquid Gold,87,86,3
1983-09-17,1983,September,17,99,Hang On Now,Kajagoogoo,78,78,4
1983-09-24,1983,September,24,4,Maniac,Michael Sembello,1,1,17
1983-09-24,1983,September,24,47,Can't Shake Loose,Agnetha Faltskog,50,47,5
1983-09-24,1983,September,24,73,Automatic Man,Michael Sembello,NA,73,1
1983-09-24,1983,September,24,76,Rockit,Herbie Hancock,80,76,3
1983-09-24,1983,September,24,89,Major Tom (Coming Home),Peter Schilling,NA,89,1
1983-09-24,1983,September,24,96,Life Gets Better,Graham Parker,NA,96,1
1983-09-24,1983,September,24,99,What's She Got,Liquid Gold,86,86,4
1983-10-01,1983,October,01,8,Maniac,Michael Sembello,4,1,18
1983-10-01,1983,October,01,43,Can't Shake Loose,Agnetha Faltskog,47,43,6
1983-10-01,1983,October,01,60,Automatic Man,Michael Sembello,73,60,2
1983-10-01,1983,October,01,74,Rockit,Herbie Hancock,76,74,4
1983-10-01,1983,October,01,84,Major Tom (Coming Home),Peter Schilling,89,84,2
1983-10-01,1983,October,01,94,Life Gets Better,Graham Parker,96,94,2
1983-10-08,1983,October,08,13,Maniac,Michael Sembello,8,1,19
1983-10-08,1983,October,08,39,Can't Shake Loose,Agnetha Faltskog,43,39,7
1983-10-08,1983,October,08,50,Automatic Man,Michael Sembello,60,50,3
1983-10-08,1983,October,08,69,Major Tom (Coming Home),Peter Schilling,84,69,3
1983-10-08,1983,October,08,71,Rockit,Herbie Hancock,74,71,5
1983-10-15,1983,October,15,23,Maniac,Michael Sembello,13,1,20
1983-10-15,1983,October,15,37,Can't Shake Loose,Agnetha Faltskog,39,37,8
1983-10-15,1983,October,15,42,Crumblin' Down,John Cougar Mellencamp,NA,42,1
1983-10-15,1983,October,15,45,Automatic Man,Michael Sembello,50,45,4
1983-10-15,1983,October,15,58,Major Tom (Coming Home),Peter Schilling,69,58,4
1983-10-15,1983,October,15,71,Rockit,Herbie Hancock,71,71,6
1983-10-22,1983,October,22,33,Can't Shake Loose,Agnetha Faltskog,37,33,9
1983-10-22,1983,October,22,34,Crumblin' Down,John Cougar Mellencamp,42,34,2
1983-10-22,1983,October,22,42,Automatic Man,Michael Sembello,45,42,5
1983-10-22,1983,October,22,52,Major Tom (Coming Home),Peter Schilling,58,52,5
1983-10-22,1983,October,22,63,Maniac,Michael Sembello,23,1,21
1983-10-22,1983,October,22,83,Rockit,Herbie Hancock,71,71,7
1983-10-22,1983,October,22,98,I Think You'll Remember Tonight,Axe,NA,98,1
1983-10-29,1983,October,29,27,Crumblin' Down,John Cougar Mellencamp,34,27,3
1983-10-29,1983,October,29,31,Can't Shake Loose,Agnetha Faltskog,33,31,10
1983-10-29,1983,October,29,36,Automatic Man,Michael Sembello,42,36,6
1983-10-29,1983,October,29,48,Major Tom (Coming Home),Peter Schilling,52,48,6
1983-10-29,1983,October,29,89,Maniac,Michael Sembello,63,1,22
1983-10-29,1983,October,29,90,Lucky,Eye To Eye,NA,90,1
1983-10-29,1983,October,29,94,I Think You'll Remember Tonight,Axe,98,94,2
1983-10-29,1983,October,29,99,Rockit,Herbie Hancock,83,71,8
1983-11-05,1983,November,05,21,Crumblin' Down,John Cougar Mellencamp,27,21,4
1983-11-05,1983,November,05,29,Can't Shake Loose,Agnetha Faltskog,31,29,11
1983-11-05,1983,November,05,34,Automatic Man,Michael Sembello,36,34,7
1983-11-05,1983,November,05,46,Major Tom (Coming Home),Peter Schilling,48,46,7
1983-11-05,1983,November,05,88,Lucky,Eye To Eye,90,88,2
1983-11-05,1983,November,05,100,Rockit,Herbie Hancock,99,71,9
1983-11-12,1983,November,12,19,Crumblin' Down,John Cougar Mellencamp,21,19,5
1983-11-12,1983,November,12,32,Major Tom (Coming Home),Peter Schilling,46,32,8
1983-11-12,1983,November,12,44,Automatic Man,Michael Sembello,34,34,8
1983-11-12,1983,November,12,52,Can't Shake Loose,Agnetha Faltskog,29,29,12
1983-11-19,1983,November,19,14,Crumblin' Down,John Cougar Mellencamp,19,14,6
1983-11-19,1983,November,19,28,Major Tom (Coming Home),Peter Schilling,32,28,9
1983-11-19,1983,November,19,56,Automatic Man,Michael Sembello,44,34,9
1983-11-19,1983,November,19,70,Can't Shake Loose,Agnetha Faltskog,52,29,13
1983-11-26,1983,November,26,9,Crumblin' Down,John Cougar Mellencamp,14,9,7
1983-11-26,1983,November,26,25,Major Tom (Coming Home),Peter Schilling,28,25,10
1983-11-26,1983,November,26,88,Automatic Man,Michael Sembello,56,34,10
1983-11-26,1983,November,26,89,The Politics Of Dancing,Re-flex,NA,89,1
1983-11-26,1983,November,26,93,Can't Shake Loose,Agnetha Faltskog,70,29,14
1983-12-03,1983,December,03,9,Crumblin' Down,John Cougar Mellencamp,9,9,8
1983-12-03,1983,December,03,20,Major Tom (Coming Home),Peter Schilling,25,20,11
1983-12-03,1983,December,03,78,The Politics Of Dancing,Re-flex,89,78,2
1983-12-03,1983,December,03,100,Can't Shake Loose,Agnetha Faltskog,93,29,15
1983-12-10,1983,December,10,9,Crumblin' Down,John Cougar Mellencamp,9,9,9
1983-12-10,1983,December,10,18,Major Tom (Coming Home),Peter Schilling,20,18,12
1983-12-10,1983,December,10,69,The Politics Of Dancing,Re-flex,78,69,3
1983-12-17,1983,December,17,14,Crumblin' Down,John Cougar Mellencamp,9,9,10
1983-12-17,1983,December,17,15,Major Tom (Coming Home),Peter Schilling,18,15,13
1983-12-17,1983,December,17,61,The Politics Of Dancing,Re-flex,69,61,4
1983-12-24,1983,December,24,14,Major Tom (Coming Home),Peter Schilling,15,14,14
1983-12-24,1983,December,24,24,Crumblin' Down,John Cougar Mellencamp,14,9,11
1983-12-24,1983,December,24,59,The Politics Of Dancing,Re-flex,61,59,5
1983-12-31,1983,December,31,14,Major Tom (Coming Home),Peter Schilling,14,14,15
1983-12-31,1983,December,31,24,Crumblin' Down,John Cougar Mellencamp,24,9,12
1983-12-31,1983,December,31,59,The Politics Of Dancing,Re-flex,59,59,6
1984-01-07,1984,January,07,14,Major Tom (Coming Home),Peter Schilling,14,14,16
1984-01-07,1984,January,07,51,Crumblin' Down,John Cougar Mellencamp,24,9,13
1984-01-07,1984,January,07,54,The Politics Of Dancing,Re-flex,59,54,7
1984-01-14,1984,January,14,19,Major Tom (Coming Home),Peter Schilling,14,14,17
1984-01-14,1984,January,14,52,The Politics Of Dancing,Re-flex,54,52,8
1984-01-14,1984,January,14,63,Crumblin' Down,John Cougar Mellencamp,51,9,14
1984-01-14,1984,January,14,84,She's Trouble,Musical Youth,NA,84,1
1984-01-21,1984,January,21,43,Major Tom (Coming Home),Peter Schilling,19,14,18
1984-01-21,1984,January,21,52,The Politics Of Dancing,Re-flex,52,52,9
1984-01-21,1984,January,21,71,Crumblin' Down,John Cougar Mellencamp,63,9,15
1984-01-21,1984,January,21,80,She's Trouble,Musical Youth,84,80,2
1984-01-21,1984,January,21,88,Body Talk,The Deele,NA,88,1
1984-01-28,1984,January,28,44,Got A Hold On Me,Christine McVie,NA,44,1
1984-01-28,1984,January,28,48,The Politics Of Dancing,Re-flex,52,48,10
1984-01-28,1984,January,28,50,Major Tom (Coming Home),Peter Schilling,43,14,19
1984-01-28,1984,January,28,72,She's Trouble,Musical Youth,80,72,3
1984-01-28,1984,January,28,73,Somebody's Watching Me,Rockwell,NA,73,1
1984-01-28,1984,January,28,84,Body Talk,The Deele,88,84,2
1984-01-28,1984,January,28,89,Vitamin L,B.E. Taylor Group,NA,89,1
1984-01-28,1984,January,28,93,Remember What You Like,Jenny Burton,NA,93,1
1984-01-28,1984,January,28,100,Crumblin' Down,John Cougar Mellencamp,71,9,16
1984-02-04,1984,February,04,32,Got A Hold On Me,Christine McVie,44,32,2
1984-02-04,1984,February,04,44,The Politics Of Dancing,Re-flex,48,44,11
1984-02-04,1984,February,04,52,Somebody's Watching Me,Rockwell,73,52,2
1984-02-04,1984,February,04,61,Major Tom (Coming Home),Peter Schilling,50,14,20
1984-02-04,1984,February,04,67,She's Trouble,Musical Youth,72,67,4
1984-02-04,1984,February,04,80,Body Talk,The Deele,84,80,3
1984-02-04,1984,February,04,84,Vitamin L,B.E. Taylor Group,89,84,2
1984-02-04,1984,February,04,86,Remember What You Like,Jenny Burton,93,86,2
1984-02-11,1984,February,11,27,Got A Hold On Me,Christine McVie,32,27,3
1984-02-11,1984,February,11,33,Somebody's Watching Me,Rockwell,52,33,3
1984-02-11,1984,February,11,42,The Politics Of Dancing,Re-flex,44,42,12
1984-02-11,1984,February,11,65,She's Trouble,Musical Youth,67,65,5
1984-02-11,1984,February,11,68,Major Tom (Coming Home),Peter Schilling,61,14,21
1984-02-11,1984,February,11,78,Vitamin L,B.E. Taylor Group,84,78,3
1984-02-11,1984,February,11,79,Body Talk,The Deele,80,79,4
1984-02-11,1984,February,11,85,Remember What You Like,Jenny Burton,86,85,3
1984-02-18,1984,February,18,25,Got A Hold On Me,Christine McVie,27,25,4
1984-02-18,1984,February,18,26,Somebody's Watching Me,Rockwell,33,26,4
1984-02-18,1984,February,18,37,The Politics Of Dancing,Re-flex,42,37,13
1984-02-18,1984,February,18,61,Girls,Dwight Twilley,NA,61,1
1984-02-18,1984,February,18,73,She's Trouble,Musical Youth,65,65,6
1984-02-18,1984,February,18,74,Vitamin L,B.E. Taylor Group,78,74,4
1984-02-18,1984,February,18,77,Body Talk,The Deele,79,77,5
1984-02-18,1984,February,18,83,Remember What You Like,Jenny Burton,85,83,4
